"","contrast","RAWMATERIAL","estimate","lower.HPD","upper.HPD"
"49","STRAT_mod25.5 - STRAT_mod26.6","Silcrete",0.462163757407878,0.0274323012738278,0.885540437281929
"50","STRAT_mod25.5 - STRAT_mod27.2","Silcrete",0.530240718227928,-0.150762588436242,1.20773229049391
"51","STRAT_mod25.5 - STRAT_mod29.6","Silcrete",-0.171480076913248,-0.630014319483131,0.232330480663746
"52","STRAT_mod25.5 - STRAT_mod37.1","Silcrete",0.552176520483435,-0.0387049737300955,1.18754481127498
"53","STRAT_mod25.5 - STRAT_mod49.8","Silcrete",0.801905780343057,0.214761337641726,1.35622394769422
"54","STRAT_mod26.6 - STRAT_mod27.2","Silcrete",0.0663522714701071,-0.657731210622366,0.834503608284533
"55","STRAT_mod26.6 - STRAT_mod29.6","Silcrete",-0.636230845259172,-1.15409648935827,-0.120967190782974
"56","STRAT_mod26.6 - STRAT_mod37.1","Silcrete",0.0973128725610988,-0.596326175431062,0.755624591611761
"57","STRAT_mod26.6 - STRAT_mod49.8","Silcrete",0.333619685662269,-0.298537546774004,0.985824963771366
"58","STRAT_mod27.2 - STRAT_mod29.6","Silcrete",-0.696527540087836,-1.41696773960274,0.0629933939835545
"59","STRAT_mod27.2 - STRAT_mod37.1","Silcrete",0.0241774194437053,-0.775213912350779,0.926041055913713
"60","STRAT_mod27.2 - STRAT_mod49.8","Silcrete",0.268276066189502,-0.55055384302128,1.1232763447993
"61","STRAT_mod29.6 - STRAT_mod37.1","Silcrete",0.726970106363524,0.0603298981429787,1.40131377264721
"62","STRAT_mod29.6 - STRAT_mod49.8","Silcrete",0.979325553705567,0.329438964270212,1.58281535977692
"63","STRAT_mod37.1 - STRAT_mod49.8","Silcrete",0.245569158284422,-0.543589298343358,0.987031611096378
