"","contrast","RAWMATERIAL","estimate","lower.HPD","upper.HPD"
"186","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0942436808558031,0.0227363702416019,0.160936202859465
"187","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",0.0350470026652845,0.00186882043504655,0.0686321725438366
"188","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.080474599484601,0.0117067164823186,0.145562916072666
"189","(STRAT_mod26.6 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.101883487962993,-0.00083678044159452,0.200672160526596
"190","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod29.6)","Quartz",0.0260797518331772,-0.029159490720533,0.0900318597724286
"191","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",0.00508671677526773,-0.0665595276618953,0.0751846217521819
"192","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0496433642240988,0.0102110135767548,0.0900107380093931
"193","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.00973182875032963,-0.0782641244185358,0.0560344996945785
"194","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0350470026652845,0.00186882043504655,0.0686321725438366
"195","(STRAT_mod26.6 - STRAT_mod49.8) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.0566323097649917,0.0063307479835224,0.106899397518753
"196","(STRAT_mod27.2 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod37.1)","Quartz",-0.0219277869785519,-0.0753902769775094,0.0312627171325133
"197","(STRAT_mod27.2 - STRAT_mod29.6) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.023864892609077,-0.0208114439935847,0.0661518348072825
"198","(STRAT_mod27.2 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0364902749901559,-0.11384713611388,0.0446802771250323
"199","(STRAT_mod27.2 - STRAT_mod29.6) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.00918858754014695,-0.0633862395629969,0.0838801439268826
"200","(STRAT_mod27.2 - STRAT_mod29.6) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.0305095760716616,-0.0418986357654698,0.104966969021306
"201","(STRAT_mod27.2 - STRAT_mod37.1) - (STRAT_mod27.2 - STRAT_mod49.8)","Quartz",0.0452115673870963,-0.0097953380638689,0.105180325200741
"202","(STRAT_mod27.2 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0141392230557666,-0.0576767520831654,0.0325040270573296
"203","(STRAT_mod27.2 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0305095760716616,-0.0418986357654698,0.104966969021306
"204","(STRAT_mod27.2 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.0516095012059077,-0.0544597120665236,0.157956858094297
"205","(STRAT_mod27.2 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod37.1)","Quartz",-0.0600697253207469,-0.13373579178023,0.0114583324404514
"206","(STRAT_mod27.2 - STRAT_mod49.8) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",-0.0141392230557666,-0.0576767520831654,0.0325040270573296
"207","(STRAT_mod27.2 - STRAT_mod49.8) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.00718106436724564,-0.0512347855984783,0.0666156645745084
"208","(STRAT_mod29.6 - STRAT_mod37.1) - (STRAT_mod29.6 - STRAT_mod49.8)","Quartz",0.0452115673870963,-0.0097953380638689,0.105180325200741
"209","(STRAT_mod29.6 - STRAT_mod37.1) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.0666469190454113,-0.0349870018391929,0.170887015742765
"210","(STRAT_mod29.6 - STRAT_mod49.8) - (STRAT_mod37.1 - STRAT_mod49.8)","Quartz",0.0219277869785519,-0.0312627171325133,0.0753902769775094
"211","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod8.4 - STRAT_mod26.6)","Quartzite",-0.0116506282401676,-0.0678051468785981,0.0389460115187363
"212","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod8.4 - STRAT_mod27.2)","Quartzite",-0.0832946244111989,-0.14258543207452,-0.0250737638379994
"213","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod8.4 - STRAT_mod29.6)","Quartzite",-0.094585175561599,-0.148931470665528,-0.0430173243181735
"214","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod8.4 - STRAT_mod37.1)","Quartzite",-0.102140671354648,-0.159551441810823,-0.0451103844626108
"215","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod8.4 - STRAT_mod49.8)","Quartzite",-0.0474579355092655,-0.11409625458214,0.0220139929056771
"216","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod25.5 - STRAT_mod26.6)","Quartzite",-0.0156449582687588,-0.108703249982018,0.0824771130397104
"217","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod25.5 - STRAT_mod27.2)","Quartzite",-0.08593165009034,-0.186349055979998,0.0111102106562209
"218","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod25.5 - STRAT_mod29.6)","Quartzite",-0.0976406470851863,-0.197069802280439,-0.00599799754795427
"219","(STRAT_mod8.4 - STRAT_mod25.5) - (STRAT_mod25.5 - STRAT_mod37.1)","Quartzite",-0.104896318564584,-0.200734034607148,-0.00546282974314716
