"","contrast","estimate","lower.HPD","upper.HPD"
"67","STRAT_mod27.2 Quartz - STRAT_mod49.8 Quartzite",-0.361978871549074,-1.35963225978711,0.588286229996804
"68","STRAT_mod27.2 Quartz - STRAT_mod8.4 Silcrete",0.340451598316602,-0.143025333810508,0.818600716313881
"69","STRAT_mod27.2 Quartz - STRAT_mod25.5 Silcrete",0.0503934284211525,-0.420811607933045,0.515596198064777
"70","STRAT_mod27.2 Quartz - STRAT_mod26.6 Silcrete",0.321762252943729,-0.352210181313603,0.940193211520854
"71","STRAT_mod27.2 Quartz - STRAT_mod27.2 Silcrete",1.45888329683499,0.0382405767951539,2.81199992164787
"72","STRAT_mod27.2 Quartz - STRAT_mod29.6 Silcrete",0.693868365566162,0.15743027056769,1.22556789091883
"73","STRAT_mod27.2 Quartz - STRAT_mod37.1 Silcrete",-1.21515835093876,-2.97905511210946,0.572182049324726
"74","STRAT_mod27.2 Quartz - STRAT_mod49.8 Silcrete",-0.0904028834897659,-1.44640921136243,1.18975469071954
"75","STRAT_mod29.6 Quartz - STRAT_mod37.1 Quartz",-0.446977174263391,-0.8939252646117,0.0349461462684877
"76","STRAT_mod29.6 Quartz - STRAT_mod49.8 Quartz",-0.30663885414556,-0.730609009161066,0.13709959651135
"77","STRAT_mod29.6 Quartz - STRAT_mod8.4 Quartzite",1.02568168779557,0.573370191616615,1.42434712324804
"78","STRAT_mod29.6 Quartz - STRAT_mod25.5 Quartzite",0.540541960412805,-0.170626121849487,1.19046364069959
"79","STRAT_mod29.6 Quartz - STRAT_mod26.6 Quartzite",1.03233862833384,0.422968239977886,1.63297030675809
"80","STRAT_mod29.6 Quartz - STRAT_mod27.2 Quartzite",1.0722823788683,0.485064493080344,1.64311429383402
"81","STRAT_mod29.6 Quartz - STRAT_mod29.6 Quartzite",1.08719466232405,0.335731885589244,1.80556131317514
"82","STRAT_mod29.6 Quartz - STRAT_mod37.1 Quartzite",1.2470152966849,0.771309717478069,1.74779523061971
"83","STRAT_mod29.6 Quartz - STRAT_mod49.8 Quartzite",-0.396988653630961,-1.38769621073431,0.584462981476054
"84","STRAT_mod29.6 Quartz - STRAT_mod8.4 Silcrete",0.293937442263076,-0.214884812482683,0.764741587605926
"85","STRAT_mod29.6 Quartz - STRAT_mod25.5 Silcrete",0.00938187521588274,-0.458717932596088,0.495033675327011
"86","STRAT_mod29.6 Quartz - STRAT_mod26.6 Silcrete",0.281751005529308,-0.419535150806285,0.884063743868499
"87","STRAT_mod29.6 Quartz - STRAT_mod27.2 Silcrete",1.4021360648055,-0.120485136066375,2.71910875561869
"88","STRAT_mod29.6 Quartz - STRAT_mod29.6 Silcrete",0.647115440950314,0.0986417057448357,1.15006222972995
"89","STRAT_mod29.6 Quartz - STRAT_mod37.1 Silcrete",-1.25173032751422,-3.09398354620532,0.506939038822557
"90","STRAT_mod29.6 Quartz - STRAT_mod49.8 Silcrete",-0.140086934453439,-1.45541254453785,1.15787579655605
"91","STRAT_mod37.1 Quartz - STRAT_mod49.8 Quartz",0.142615214944763,-0.368745070584501,0.659364061614755
"92","STRAT_mod37.1 Quartz - STRAT_mod8.4 Quartzite",1.4792033860884,0.938970162029189,1.95889151233003
"93","STRAT_mod37.1 Quartz - STRAT_mod25.5 Quartzite",0.999314022896642,0.290932699168186,1.75020514526511
"94","STRAT_mod37.1 Quartz - STRAT_mod26.6 Quartzite",1.47696958998971,0.854679065812967,2.18826385393236
"95","STRAT_mod37.1 Quartz - STRAT_mod27.2 Quartzite",1.52393158383469,0.873826018503389,2.15263329793926
"96","STRAT_mod37.1 Quartz - STRAT_mod29.6 Quartzite",1.53254149091533,0.732682458913371,2.3633682469073
"97","STRAT_mod37.1 Quartz - STRAT_mod37.1 Quartzite",1.69814430900896,1.14044819186851,2.22778018592892
"98","STRAT_mod37.1 Quartz - STRAT_mod49.8 Quartzite",0.041463041726489,-0.986983399635785,1.07744974668354
"99","STRAT_mod37.1 Quartz - STRAT_mod8.4 Silcrete",0.745863957359333,0.157052519427231,1.30133864557311
"100","STRAT_mod37.1 Quartz - STRAT_mod25.5 Silcrete",0.455497913376578,-0.0896773812282401,1.01241118484926
"101","STRAT_mod37.1 Quartz - STRAT_mod26.6 Silcrete",0.731894547757164,0.0262576806126562,1.43816558408978
"102","STRAT_mod37.1 Quartz - STRAT_mod27.2 Silcrete",1.8574752294893,0.300099815735631,3.2107914037381
"103","STRAT_mod37.1 Quartz - STRAT_mod29.6 Silcrete",1.09425821824963,0.481626647707538,1.68913710821646
"104","STRAT_mod37.1 Quartz - STRAT_mod37.1 Silcrete",-0.802867070592692,-2.50598478693502,0.922956330050527
"105","STRAT_mod37.1 Quartz - STRAT_mod49.8 Silcrete",0.318998419361255,-1.06928139056369,1.60450498961854
"106","STRAT_mod49.8 Quartz - STRAT_mod8.4 Quartzite",1.32647333501214,0.862519601153603,1.82209863814426
"107","STRAT_mod49.8 Quartz - STRAT_mod25.5 Quartzite",0.841264674269686,0.121474888600846,1.55748398162826
"108","STRAT_mod49.8 Quartz - STRAT_mod26.6 Quartzite",1.32914450475317,0.689780190130576,1.9772542855657
"109","STRAT_mod49.8 Quartz - STRAT_mod27.2 Quartzite",1.37572301755791,0.721362323384285,1.94643079212316
"110","STRAT_mod49.8 Quartz - STRAT_mod29.6 Quartzite",1.39189382667466,0.581709676782658,2.16521518603575
"111","STRAT_mod49.8 Quartz - STRAT_mod37.1 Quartzite",1.54784464262738,1.01027008336473,2.05418387531433
"112","STRAT_mod49.8 Quartz - STRAT_mod49.8 Quartzite",-0.10549152930058,-1.10816195302007,0.806247371310338
"113","STRAT_mod49.8 Quartz - STRAT_mod8.4 Silcrete",0.598159342231467,0.0533534400994391,1.11637310925126
"114","STRAT_mod49.8 Quartz - STRAT_mod25.5 Silcrete",0.310192333736937,-0.199890842863187,0.834292613120773
"115","STRAT_mod49.8 Quartz - STRAT_mod26.6 Silcrete",0.586282010509427,-0.0837508489038834,1.2802410122646
"116","STRAT_mod49.8 Quartz - STRAT_mod27.2 Silcrete",1.70343009953139,0.287489277718108,3.16454096615869
"117","STRAT_mod49.8 Quartz - STRAT_mod29.6 Silcrete",0.948977428375778,0.360770018099598,1.50678788773802
"118","STRAT_mod49.8 Quartz - STRAT_mod37.1 Silcrete",-0.962460349955406,-2.81059055353816,0.803959778487144
"119","STRAT_mod49.8 Quartz - STRAT_mod49.8 Silcrete",0.164204392422516,-1.10306467601067,1.44746803710264
"120","STRAT_mod8.4 Quartzite - STRAT_mod25.5 Quartzite",-0.484275024985144,-1.13941497245693,0.119721993552294
"121","STRAT_mod8.4 Quartzite - STRAT_mod26.6 Quartzite",0.000929162463425559,-0.564748219556804,0.560184636043175
"122","STRAT_mod8.4 Quartzite - STRAT_mod27.2 Quartzite",0.0438550774375215,-0.492916565459675,0.599830344304277
"123","STRAT_mod8.4 Quartzite - STRAT_mod29.6 Quartzite",0.0569932851196064,-0.701777148587929,0.832616385317225
"124","STRAT_mod8.4 Quartzite - STRAT_mod37.1 Quartzite",0.218510962770512,-0.324093164566089,0.704843798078253
"125","STRAT_mod8.4 Quartzite - STRAT_mod49.8 Quartzite",-1.42882585694299,-2.4289179341058,-0.491497573822786
"126","STRAT_mod8.4 Quartzite - STRAT_mod8.4 Silcrete",-0.731803222445329,-1.23458521191328,-0.217226191956176
"127","STRAT_mod8.4 Quartzite - STRAT_mod25.5 Silcrete",-1.0236859243684,-1.52817812451924,-0.513880231480267
"128","STRAT_mod8.4 Quartzite - STRAT_mod26.6 Silcrete",-0.753448355841462,-1.44372981899479,-0.0746174353452211
"129","STRAT_mod8.4 Quartzite - STRAT_mod27.2 Silcrete",0.374497202158944,-1.08269107390641,1.81348236509345
"130","STRAT_mod8.4 Quartzite - STRAT_mod29.6 Silcrete",-0.383809412484202,-0.950526394084689,0.185685843852776
"131","STRAT_mod8.4 Quartzite - STRAT_mod37.1 Silcrete",-2.2712876620177,-4.12760830717793,-0.541408926414968
"132","STRAT_mod8.4 Quartzite - STRAT_mod49.8 Silcrete",-1.1631226454575,-2.50180695223738,0.163603006327746
"133","STRAT_mod25.5 Quartzite - STRAT_mod26.6 Quartzite",0.483363853074337,-0.311684959278552,1.26809843852244
"134","STRAT_mod25.5 Quartzite - STRAT_mod27.2 Quartzite",0.525988731483036,-0.213010093308876,1.35984432807175
"135","STRAT_mod25.5 Quartzite - STRAT_mod29.6 Quartzite",0.54434351639688,-0.372513385227657,1.51125329545556
"136","STRAT_mod25.5 Quartzite - STRAT_mod37.1 Quartzite",0.699582376613827,-0.0621905933608424,1.41943939173753
"137","STRAT_mod25.5 Quartzite - STRAT_mod49.8 Quartzite",-0.950104847090961,-2.08839471281012,0.153560662228642
"138","STRAT_mod25.5 Quartzite - STRAT_mod8.4 Silcrete",-0.246016901671307,-1.00536279734986,0.482450885160494
"139","STRAT_mod25.5 Quartzite - STRAT_mod25.5 Silcrete",-0.53691843354416,-1.26889510782094,0.208740350255363
"140","STRAT_mod25.5 Quartzite - STRAT_mod26.6 Silcrete",-0.267748064466612,-1.1584920229741,0.56603621385365
"141","STRAT_mod25.5 Quartzite - STRAT_mod27.2 Silcrete",0.85599542135831,-0.665039289811764,2.38917999767523
"142","STRAT_mod25.5 Quartzite - STRAT_mod29.6 Silcrete",0.100509370909015,-0.691636805675786,0.860190287791307
"143","STRAT_mod25.5 Quartzite - STRAT_mod37.1 Silcrete",-1.79393914085404,-3.67343516224011,0.0726760743070605
"144","STRAT_mod25.5 Quartzite - STRAT_mod49.8 Silcrete",-0.684944538394581,-2.11279099554559,0.752273856311297
"145","STRAT_mod26.6 Quartzite - STRAT_mod27.2 Quartzite",0.0459605050974972,-0.702360348968176,0.750358292743085
"146","STRAT_mod26.6 Quartzite - STRAT_mod29.6 Quartzite",0.0576913408630224,-0.817091384860237,0.934143287482901
"147","STRAT_mod26.6 Quartzite - STRAT_mod37.1 Quartzite",0.218017502001205,-0.436452639061776,0.91477044832707
"148","STRAT_mod26.6 Quartzite - STRAT_mod49.8 Quartzite",-1.43232985776254,-2.50730184834283,-0.373015315813505
"149","STRAT_mod26.6 Quartzite - STRAT_mod8.4 Silcrete",-0.741295395557063,-1.34147287190314,-0.0128337721839031
"150","STRAT_mod26.6 Quartzite - STRAT_mod25.5 Silcrete",-1.02557256443565,-1.70652743997505,-0.391041797644359
"151","STRAT_mod26.6 Quartzite - STRAT_mod26.6 Silcrete",-0.751179985229294,-1.55453325892311,0.07204379488652
"152","STRAT_mod26.6 Quartzite - STRAT_mod27.2 Silcrete",0.371004731094346,-1.07843860969472,1.89087120243234
"153","STRAT_mod26.6 Quartzite - STRAT_mod29.6 Silcrete",-0.386644389403708,-1.08742397301337,0.31253226659421
"154","STRAT_mod26.6 Quartzite - STRAT_mod37.1 Silcrete",-2.27651782175103,-4.02104198491975,-0.356898618079081
"155","STRAT_mod26.6 Quartzite - STRAT_mod49.8 Silcrete",-1.1533614948605,-2.55326286308324,0.210881509548115
"156","STRAT_mod27.2 Quartzite - STRAT_mod29.6 Quartzite",0.0210440356196533,-0.834135691084744,0.904263781460286
"157","STRAT_mod27.2 Quartzite - STRAT_mod37.1 Quartzite",0.179300987863704,-0.459168612097159,0.83447729555529
"158","STRAT_mod27.2 Quartzite - STRAT_mod49.8 Quartzite",-1.47913820285917,-2.51831683902667,-0.3971462544155
"159","STRAT_mod27.2 Quartzite - STRAT_mod8.4 Silcrete",-0.787920174717527,-1.4308041023201,-0.112953524407351
"160","STRAT_mod27.2 Quartzite - STRAT_mod25.5 Silcrete",-1.0671545534338,-1.7221559581246,-0.440269025646572
"161","STRAT_mod27.2 Quartzite - STRAT_mod26.6 Silcrete",-0.795507575708112,-1.55304241930016,0.0247330225379825
"162","STRAT_mod27.2 Quartzite - STRAT_mod27.2 Silcrete",0.335563339323594,-1.11588078162436,1.83117050078556
"163","STRAT_mod27.2 Quartzite - STRAT_mod29.6 Silcrete",-0.427041908645042,-1.11597778665669,0.252944314751179
"164","STRAT_mod27.2 Quartzite - STRAT_mod37.1 Silcrete",-2.31740257487682,-4.14806641814523,-0.492706892690642
"165","STRAT_mod27.2 Quartzite - STRAT_mod49.8 Silcrete",-1.20485937766334,-2.63005740676501,0.179285843341171
"166","STRAT_mod29.6 Quartzite - STRAT_mod37.1 Quartzite",0.157817097508209,-0.672492636066467,0.977746672599988
"167","STRAT_mod29.6 Quartzite - STRAT_mod49.8 Quartzite",-1.49674202349358,-2.76859769634311,-0.401619953774651
"168","STRAT_mod29.6 Quartzite - STRAT_mod8.4 Silcrete",-0.796185237132382,-1.59169631689389,0.03061660508288
"169","STRAT_mod29.6 Quartzite - STRAT_mod25.5 Silcrete",-1.07621147871593,-1.85490965919095,-0.224630647270646
"170","STRAT_mod29.6 Quartzite - STRAT_mod26.6 Silcrete",-0.814567269710747,-1.77210956794391,0.101102085135256
"171","STRAT_mod29.6 Quartzite - STRAT_mod27.2 Silcrete",0.317463085462536,-1.29403533832667,1.82951784084496
"172","STRAT_mod29.6 Quartzite - STRAT_mod29.6 Silcrete",-0.441040357451496,-1.28646969704764,0.43091567302544
"173","STRAT_mod29.6 Quartzite - STRAT_mod37.1 Silcrete",-2.30120088629064,-4.15878823650201,-0.363291766174152
"174","STRAT_mod29.6 Quartzite - STRAT_mod49.8 Silcrete",-1.21433446787727,-2.7034141665185,0.23148460159304
"175","STRAT_mod37.1 Quartzite - STRAT_mod49.8 Quartzite",-1.66670324501532,-2.74669262764522,-0.710196143967745
"176","STRAT_mod37.1 Quartzite - STRAT_mod8.4 Silcrete",-0.950637987591105,-1.51009952720482,-0.366739714922486
"177","STRAT_mod37.1 Quartzite - STRAT_mod25.5 Silcrete",-1.23401495560664,-1.79766227606491,-0.681454046432839
"178","STRAT_mod37.1 Quartzite - STRAT_mod26.6 Silcrete",-0.967098925725588,-1.70540696485453,-0.250971894046342
"179","STRAT_mod37.1 Quartzite - STRAT_mod27.2 Silcrete",0.158091225300315,-1.29560978668866,1.57991442469646
"180","STRAT_mod37.1 Quartzite - STRAT_mod29.6 Silcrete",-0.605824883318282,-1.18648252565663,0.0513360839593222
"181","STRAT_mod37.1 Quartzite - STRAT_mod37.1 Silcrete",-2.51184037018349,-4.30237975945635,-0.689395890534416
"182","STRAT_mod37.1 Quartzite - STRAT_mod49.8 Silcrete",-1.392150364261,-2.76977908580675,-0.059727746238293
"183","STRAT_mod49.8 Quartzite - STRAT_mod8.4 Silcrete",0.697752233021472,-0.319963866650211,1.73811751076143
"184","STRAT_mod49.8 Quartzite - STRAT_mod25.5 Silcrete",0.412620275854767,-0.5327283813279,1.49174686458317
